node	x	y	z
74707	742539.972356	4776123.728564	0.000000
74711	742505.070008	4776128.113824	0.000000
74712	742582.734794	4776131.810760	0.000000
74729	742670.175635	4776173.353540	0.000000
74731	742671.904050	4776174.015546	0.000000
74742	742700.516253	4776195.706299	0.000000
74746	742707.716869	4776200.822118	0.000000
74753	734470.118904	4777346.458118	0.000000
74772	734524.254066	4777419.038566	0.000000
74776	734494.846166	4777421.884964	0.000000
74777	734495.630252	4777424.902993	0.000000
74781	734545.143540	4777443.341177	0.000000
74785	734544.592461	4777451.305760	0.000000
74797	733908.382072	4776926.001612	0.000000
74903	742149.637744	4790008.164678	0.000000
74904	742085.022404	4790022.674011	0.000000
74905	742151.501828	4790047.096794	0.000000
74906	742309.242472	4790052.303023	0.000000
74910	739387.172462	4777031.091245	0.000000
74911	739391.340898	4777038.598906	0.000000
74999	739585.691849	4776862.507849	0.000000
75004	739566.858028	4776873.543862	0.000000
75005	739550.341524	4776873.819613	0.000000
75007	739559.560292	4776877.879833	0.000000
75008	739538.588585	4776880.200744	0.000000
75109	734599.329165	4778105.439885	0.000000
75149	737185.847020	4780691.774511	0.000000
75184	742761.372608	4777061.239871	0.000000
75185	742718.721341	4777061.644708	0.000000
75193	742747.343826	4777075.151932	0.000000
75196	742784.424773	4777076.728413	0.000000
75199	742789.502628	4777083.080967	0.000000
75210	742760.300428	4777108.729166	0.000000
75211	742810.277293	4777112.866831	0.000000
75216	736117.438060	4783234.979187	0.000000
75429	741993.581209	4789994.248327	0.000000
75430	742084.440852	4790008.652762	0.000000
75431	742311.287430	4790041.945113	0.000000
75433	747964.533405	4795223.577018	0.000000
75435	747812.677062	4795380.258435	0.000000
75518	739074.182273	4783653.564598	0.000000
75545	739359.650483	4783738.563444	0.000000
75564	741573.283099	4783863.963653	0.000000
75566	741386.834484	4783831.823245	0.000000
75580	739148.670218	4783824.270693	0.000000
75616	741300.545170	4784033.793957	0.000000
75717	738952.804856	4784500.544329	0.000000
75777	738886.812139	4784771.773469	0.000000
75786	738739.031425	4785194.340241	0.000000
75790	739271.155689	4785385.194439	0.000000
76463	741500.975901	4775290.892031	0.000000
76470	741748.689602	4775387.071562	0.000000
76476	741799.985845	4775260.799077	0.000000
76478	741772.955083	4775262.587381	0.000000
76549	739424.665019	4776981.490901	0.000000
76551	739428.102983	4776985.903880	0.000000
76889	736575.947853	4785441.993124	0.000000
76895	736770.467550	4785485.015307	0.000000
77130	735319.299764	4775197.694254	0.000000
77154	735417.925092	4775281.767895	0.000000
77184	735380.138682	4775322.382984	0.000000
77207	735402.195876	4775387.346632	0.000000
77267	735719.133021	4775516.758953	0.000000
77280	735766.153458	4775594.918311	0.000000
77503	738793.615734	4787257.644545	0.000000
77509	738263.092732	4777592.518724	0.000000
77510	738528.069524	4777656.863761	0.000000
77607	738621.409195	4777670.417183	0.000000
77609	738615.403422	4777705.600717	0.000000
77610	738507.363880	4777734.065429	0.000000
77611	738595.084025	4777748.478252	0.000000
77612	737386.633936	4784025.444979	0.000000
77613	737344.041137	4783995.681202	0.000000
77614	737302.676589	4783996.250428	0.000000
77615	737350.676080	4784023.611750	0.000000
77642	735983.550076	4778167.151440	0.000000
77645	736009.557818	4778178.226461	0.000000
77659	732984.987245	4774894.436354	0.000000
77669	732998.120597	4774943.419044	0.000000
77671	732977.317488	4774948.634768	0.000000
77673	733025.948823	4775010.449490	0.000000
77674	733023.082746	4775013.720596	0.000000
77676	733017.077012	4775018.730172	0.000000
77678	733019.110162	4775023.380630	0.000000
77684	732938.703388	4775031.319164	0.000000
77686	732927.751052	4775034.191819	0.000000
77688	732956.604950	4775037.801393	0.000000
77689	732918.293202	4775039.116933	0.000000
77691	733042.651908	4775045.566685	0.000000
77692	732913.684241	4775042.361915	0.000000
77695	733034.877783	4775053.918208	0.000000
77696	733032.256850	4775054.784881	0.000000
77697	732992.246260	4775051.683341	0.000000
77699	733012.177755	4775063.861242	0.000000
77700	733006.414744	4775066.299529	0.000000
77701	733000.655153	4775068.637868	0.000000
77702	732999.246261	4775069.090085	0.000000
77710	733057.302435	4775108.789141	0.000000
77715	733033.119567	4775120.160238	0.000000
77716	733028.102365	4775122.712940	0.000000
77717	733017.888667	4775123.764942	0.000000
77720	733027.418928	4775156.546694	0.000000
77731	732947.570262	4774872.154685	0.000000
77734	732940.575197	4774874.873405	0.000000
77736	732951.430868	4774883.427683	0.000000
77758	732985.466556	4775039.276523	0.000000
77759	732995.493174	4775045.612150	0.000000
78754	740003.099367	4778101.961211	0.000000
78934	740594.636243	4777442.574863	0.000000
78959	736544.662362	4778733.227766	0.000000
78977	738451.712369	4782091.174519	0.000000
78978	738399.774310	4782092.501688	0.000000
78980	738482.311069	4782104.989971	0.000000
78983	738405.379536	4782110.044811	0.000000
78984	738486.912373	4782127.246120	0.000000
78985	738419.058474	4782130.439460	0.000000
78986	738492.882907	4782150.851269	0.000000
78987	738418.757439	4782156.226659	0.000000
78988	738501.286564	4782170.071574	0.000000
78990	738408.120537	4782177.971113	0.000000
79346	745996.043750	4791136.719161	0.000000
79355	746005.378618	4791142.773680	0.000000
79440	746640.315503	4791523.848674	0.000000
79442	746759.260039	4791662.570134	0.000000
79493	733852.925315	4776617.835560	0.000000
79542	740017.556143	4788786.933466	0.000000
79543	740005.778870	4788986.911816	0.000000
79991	735955.642755	4774286.052517	0.000000
80019	736852.449143	4774458.457849	0.000000
80023	737070.676646	4779936.851124	0.000000
80029	737093.351691	4779963.882606	0.000000
80037	737226.887396	4779992.440249	0.000000
80041	736855.763783	4780049.162799	0.000000
80044	737009.276815	4780070.149368	0.000000
80048	736906.516097	4780097.296596	0.000000
80050	736514.207206	4780225.954501	0.000000
80067	736572.430039	4780411.114552	0.000000
80070	744354.972113	4790763.581499	0.000000
80071	744479.257122	4790817.032850	0.000000
80075	743707.400590	4791005.177507	0.000000
80083	744807.092983	4791186.147637	0.000000
80086	744133.481111	4791189.737056	0.000000
80109	744239.954504	4791254.198180	0.000000
80182	744318.673636	4791370.640535	0.000000
80224	745952.188258	4791687.513500	0.000000
80225	746266.795895	4791699.681652	0.000000
80226	744738.425683	4791652.552923	0.000000
80231	746152.372876	4791736.865769	0.000000
80237	745863.688307	4791809.270931	0.000000
80241	745974.489969	4791962.028754	0.000000
80246	746159.368170	4792061.482613	0.000000
80248	745950.462882	4792084.076608	0.000000
80250	746194.320571	4792124.427468	0.000000
80252	746231.306763	4792374.789217	0.000000
80478	740795.425634	4789428.704546	0.000000
80483	735984.375358	4778053.951825	0.000000
80486	736010.815156	4778077.728945	0.000000
80490	736013.758515	4778149.606235	0.000000
80545	735663.515322	4777826.109531	0.000000
80548	735624.492585	4777858.974118	0.000000
80550	735722.339112	4777892.202443	0.000000
80551	735459.766072	4777892.986961	0.000000
80553	735427.858807	4777922.940583	0.000000
80556	735493.203017	4777921.073337	0.000000
80561	735456.412677	4777936.992341	0.000000
80563	735499.189975	4777944.174836	0.000000
80564	735432.271656	4777941.862373	0.000000
80566	735498.948178	4777947.635693	0.000000
80567	735499.694896	4777951.720035	0.000000
80572	735506.543687	4777972.038155	0.000000
80575	735513.933673	4777969.391447	0.000000
80577	735507.126386	4777974.504535	0.000000
80585	735520.645943	4778011.331862	0.000000
80590	736019.028082	4778152.679798	0.000000
80596	736001.242957	4778172.534450	0.000000
80597	735178.048550	4777814.563396	0.000000
80604	735219.437277	4777844.535052	0.000000
80606	735212.399108	4777846.193493	0.000000
80611	735172.347122	4777858.209759	0.000000
80621	735221.260391	4777870.772673	0.000000
80627	735247.949553	4777906.764124	0.000000
80632	735235.263263	4777909.695282	0.000000
80633	735128.919917	4777907.848444	0.000000
80638	735306.004585	4777918.775999	0.000000
80640	735187.884474	4777920.179787	0.000000
80641	735123.040828	4777923.368167	0.000000
80642	735184.531994	4777933.529470	0.000000
80643	735117.283212	4777939.381332	0.000000
80644	735248.363451	4777950.221298	0.000000
80650	735361.450067	4777734.888163	0.000000
80652	735484.574405	4777746.947589	0.000000
80660	735388.263049	4777809.268120	0.000000
80664	735382.482343	4777895.965437	0.000000
80667	735246.243176	4777939.673769	0.000000
80678	735106.125082	4778008.747240	0.000000
81080	738067.312754	4787430.944356	0.000000
81212	733519.966409	4775503.539162	0.000000
81213	733432.983326	4775502.340025	0.000000
81217	733358.839539	4775523.596912	0.000000
81221	740808.064695	4779714.264619	0.000000
81233	739917.237441	4779814.038001	0.000000
81251	739807.300633	4779883.434437	0.000000
81254	739797.970866	4779883.806449	0.000000
81290	739819.162617	4779921.003549	0.000000
81367	749569.394302	4795906.340153	0.000000
81369	749444.313006	4795975.524829	0.000000
81372	749474.031948	4796036.607822	0.000000
81373	749708.152789	4796073.369238	0.000000
81374	749642.592024	4796078.671643	0.000000
81375	749572.712825	4796182.685020	0.000000
81376	749830.243342	4796230.344994	0.000000
81377	749791.221023	4796234.811690	0.000000
81378	749619.114485	4796247.664201	0.000000
81384	748955.166660	4796260.580433	0.000000
81387	748846.604748	4796273.941443	0.000000
81389	749493.881144	4796309.646405	0.000000
81396	749583.785423	4796340.038420	0.000000
81397	749611.221875	4796347.421782	0.000000
81404	749471.999482	4796394.141867	0.000000
81406	748755.354156	4795184.817399	0.000000
81407	748796.860078	4795205.358355	0.000000
81413	749238.424580	4795307.561692	0.000000
81419	748631.110480	4795399.236384	0.000000
81420	748683.802596	4795447.100660	0.000000
81426	749038.707039	4795601.485693	0.000000
81427	747363.812327	4795565.163285	0.000000
81432	747342.426662	4795639.005424	0.000000
81444	747311.069117	4795739.385652	0.000000
81453	748149.953374	4795871.379839	0.000000
81454	748662.503997	4795921.198332	0.000000
81455	748190.241105	4795914.003957	0.000000
81457	748306.086979	4796034.576524	0.000000
81459	748887.910747	4796063.041264	0.000000
81461	748356.425686	4796088.913829	0.000000
81464	748203.181071	4796144.164954	0.000000
81466	748422.074955	4796153.377219	0.000000
81470	748512.166559	4796204.947441	0.000000
81473	748285.652444	4796224.112362	0.000000
81474	748713.423856	4796252.524831	0.000000
81485	748231.509894	4796346.797693	0.000000
81491	747353.529360	4796371.248007	0.000000
81497	747903.913354	4796459.471430	0.000000
81502	747949.078646	4796513.060390	0.000000
81514	747982.716679	4796568.563200	0.000000
81549	747880.844450	4796745.510152	0.000000
81552	747769.249900	4796744.585980	0.000000
81593	746771.780432	4792750.145368	0.000000
81596	746610.591544	4793029.290961	0.000000
81597	747671.775733	4793483.635398	0.000000
81598	747630.317705	4793497.023598	0.000000
81601	747567.017623	4793594.357402	0.000000
81606	747725.162794	4793753.382283	0.000000
81607	747316.937936	4793745.964552	0.000000
81611	747304.828468	4793813.884139	0.000000
81618	747949.430031	4793951.150941	0.000000
81622	747050.531556	4794127.346602	0.000000
81624	749282.358221	4795660.601634	0.000000
81625	749534.588224	4795676.446639	0.000000
81626	749306.350465	4795721.261661	0.000000
81627	749342.995617	4795991.469414	0.000000
81628	749039.649234	4795989.321567	0.000000
81638	749156.785824	4796096.489383	0.000000
81649	736812.229182	4778389.047781	0.000000
81654	736873.912613	4778429.376294	0.000000
81680	736718.525219	4778345.683604	0.000000
81685	736317.976213	4778069.561309	0.000000
81686	736318.230570	4778082.190622	0.000000
81689	736291.831232	4778097.909646	0.000000
81694	736553.870370	4778150.623459	0.000000
81716	736432.616790	4778199.409838	0.000000
81723	736658.953111	4778263.520863	0.000000
81725	736636.161761	4778275.961352	0.000000
81727	736624.180393	4778283.684641	0.000000
81730	736686.309893	4778292.236357	0.000000
81731	736696.952282	4778305.237742	0.000000
81733	736730.591370	4778337.396333	0.000000
81734	736722.062220	4778342.815370	0.000000
81737	736683.735006	4778372.217888	0.000000
81742	736063.469297	4778002.462565	0.000000
81748	736058.608957	4778040.711512	0.000000
81762	736074.050211	4778117.202737	0.000000
81765	735942.547076	4778142.414190	0.000000
81767	735979.257295	4778164.567626	0.000000
81769	736148.340858	4778258.591194	0.000000
81770	733086.492834	4775022.191843	0.000000
81771	733080.283534	4775038.402284	0.000000
81772	733076.081289	4775047.865420	0.000000
81773	733099.398612	4775087.100453	0.000000
81774	733092.460114	4775089.598562	0.000000
81776	733113.067463	4775097.730352	0.000000
81808	736456.902310	4784503.120288	0.000000
81813	736369.722303	4784648.901870	0.000000
81814	736461.111215	4784653.080130	0.000000
81818	736370.107472	4784702.900554	0.000000
81819	736245.874150	4784707.189479	0.000000
81821	736369.139360	4784773.353578	0.000000
81825	738710.257659	4786655.988683	0.000000
81828	737342.634990	4786714.833222	0.000000
81832	738667.589408	4786772.860740	0.000000
81843	738474.820987	4786785.496903	0.000000
81859	737506.121018	4786792.712322	0.000000
81869	738878.169935	4786857.599044	0.000000
81873	737650.426132	4786823.444294	0.000000
81875	737396.969538	4786819.922002	0.000000
81891	738974.728144	4786929.603980	0.000000
81895	738699.875763	4786951.523319	0.000000
81896	738941.844966	4786983.268595	0.000000
81897	737581.471441	4786948.131398	0.000000
81899	739105.450133	4787022.494831	0.000000
81916	739163.368783	4787075.796079	0.000000
81918	739061.658914	4787076.331060	0.000000
81925	739559.661093	4787237.863831	0.000000
81945	737918.754372	4787422.181822	0.000000
81948	737981.687612	4787457.856601	0.000000
81951	738018.286480	4787483.602289	0.000000
81953	737812.344653	4787477.246319	0.000000
81960	738271.825544	4787546.754661	0.000000
81963	738492.121025	4787560.378333	0.000000
81992	737503.696615	4787648.623466	0.000000
81993	737985.635234	4787667.936409	0.000000
81994	737832.699775	4787675.145692	0.000000
82004	738108.497921	4787736.625416	0.000000
82015	738293.004029	4787863.634112	0.000000
82018	738227.245630	4787877.818300	0.000000
82022	738573.499052	4787927.744695	0.000000
82028	738620.014639	4787995.931009	0.000000
82038	738389.895738	4788021.799749	0.000000
82041	738671.379155	4788078.643864	0.000000
82042	738517.864028	4788128.494804	0.000000
82047	738792.814425	4788218.785983	0.000000
82051	739625.030590	4788281.934054	0.000000
82052	739017.149814	4788341.212052	0.000000
82056	739621.784419	4788327.834087	0.000000
82061	738694.197816	4788342.419860	0.000000
